probe_id	path	profile	previous_runtime_class	current_runtime_class	transition	fixture_comparable	complete_literal_equal	universe	measurement_ref	previous_measurement_ref	three_orders_stable
p1322-path-emoji.face.cool	emoji.face.cool	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cool	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cool	true
p1322-path-emoji.face.cool	emoji.face.cool	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cool	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cool	true
p1322-path-emoji.face.cool	emoji.face.cool	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cool	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cool	true
p1322-path-emoji.face.cover	emoji.face.cover	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cover	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cover	true
p1322-path-emoji.face.cover	emoji.face.cover	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cover	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cover	true
p1322-path-emoji.face.cover	emoji.face.cover	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cover	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cover	true
p1322-path-emoji.face.cover	emoji.face.cover	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cover	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cover	true
p1322-path-emoji.face.cowboy	emoji.face.cowboy	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cowboy	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cowboy	true
p1322-path-emoji.face.cowboy	emoji.face.cowboy	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cowboy	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cowboy	true
p1322-path-emoji.face.cowboy	emoji.face.cowboy	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cowboy	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cowboy	true
p1322-path-emoji.face.cowboy	emoji.face.cowboy	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cowboy	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cowboy	true
p1322-path-emoji.face.cry	emoji.face.cry	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cry	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cry	true
p1322-path-emoji.face.cry	emoji.face.cry	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cry	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cry	true
p1322-path-emoji.face.cry	emoji.face.cry	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cry	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cry	true
p1322-path-emoji.face.cry	emoji.face.cry	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.cry	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.cry	true
p1322-path-emoji.face.devil.frown	emoji.face.devil.frown	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.devil.frown	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.devil.frown	true
p1322-path-emoji.face.devil.frown	emoji.face.devil.frown	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.devil.frown	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.devil.frown	true
p1322-path-emoji.face.devil.frown	emoji.face.devil.frown	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.devil.frown	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.devil.frown	true
p1322-path-emoji.face.devil.frown	emoji.face.devil.frown	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.devil.frown	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.devil.frown	true
p1322-path-emoji.face.devil.smile	emoji.face.devil.smile	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.devil.smile	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.devil.smile	true
p1322-path-emoji.face.devil.smile	emoji.face.devil.smile	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.devil.smile	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.devil.smile	true
p1322-path-emoji.face.devil.smile	emoji.face.devil.smile	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.devil.smile	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.devil.smile	true
p1322-path-emoji.face.devil.smile	emoji.face.devil.smile	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.devil.smile	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.devil.smile	true
p1322-path-emoji.face.diagonal	emoji.face.diagonal	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.diagonal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.diagonal	true
p1322-path-emoji.face.diagonal	emoji.face.diagonal	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.diagonal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.diagonal	true
p1322-path-emoji.face.diagonal	emoji.face.diagonal	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.diagonal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.diagonal	true
p1322-path-emoji.face.diagonal	emoji.face.diagonal	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.diagonal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.diagonal	true
p1322-path-emoji.face.disguise	emoji.face.disguise	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.disguise	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.disguise	true
p1322-path-emoji.face.disguise	emoji.face.disguise	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.disguise	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.disguise	true
p1322-path-emoji.face.disguise	emoji.face.disguise	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.disguise	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.disguise	true
p1322-path-emoji.face.disguise	emoji.face.disguise	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.disguise	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.disguise	true
p1322-path-emoji.face.distorted	emoji.face.distorted	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.distorted	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.distorted	true
p1322-path-emoji.face.distorted	emoji.face.distorted	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.distorted	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.distorted	true
p1322-path-emoji.face.distorted	emoji.face.distorted	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.distorted	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.distorted	true
p1322-path-emoji.face.distorted	emoji.face.distorted	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.distorted	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.distorted	true
p1322-path-emoji.face.distress	emoji.face.distress	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.distress	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.distress	true
p1322-path-emoji.face.distress	emoji.face.distress	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.distress	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.distress	true
p1322-path-emoji.face.distress	emoji.face.distress	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.distress	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.distress	true
p1322-path-emoji.face.distress	emoji.face.distress	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.distress	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.distress	true
p1322-path-emoji.face.dizzy	emoji.face.dizzy	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.dizzy	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.dizzy	true
p1322-path-emoji.face.dizzy	emoji.face.dizzy	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.dizzy	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.dizzy	true
p1322-path-emoji.face.dizzy	emoji.face.dizzy	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.dizzy	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.dizzy	true
p1322-path-emoji.face.dizzy	emoji.face.dizzy	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.dizzy	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.dizzy	true
p1322-path-emoji.face.dotted	emoji.face.dotted	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.dotted	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.dotted	true
p1322-path-emoji.face.dotted	emoji.face.dotted	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.dotted	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.dotted	true
p1322-path-emoji.face.dotted	emoji.face.dotted	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.dotted	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.dotted	true
p1322-path-emoji.face.dotted	emoji.face.dotted	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.dotted	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.dotted	true
p1322-path-emoji.face.down	emoji.face.down	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.down	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.down	true
p1322-path-emoji.face.down	emoji.face.down	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.down	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.down	true
p1322-path-emoji.face.down	emoji.face.down	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.down	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.down	true
p1322-path-emoji.face.down	emoji.face.down	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.down	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.down	true
p1322-path-emoji.face.down.sweat	emoji.face.down.sweat	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.down.sweat	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.down.sweat	true
p1322-path-emoji.face.down.sweat	emoji.face.down.sweat	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.down.sweat	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.down.sweat	true
p1322-path-emoji.face.down.sweat	emoji.face.down.sweat	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.down.sweat	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.down.sweat	true
p1322-path-emoji.face.down.sweat	emoji.face.down.sweat	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.down.sweat	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.down.sweat	true
p1322-path-emoji.face.drool	emoji.face.drool	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.drool	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.drool	true
p1322-path-emoji.face.drool	emoji.face.drool	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.drool	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.drool	true
p1322-path-emoji.face.drool	emoji.face.drool	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.drool	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.drool	true
p1322-path-emoji.face.drool	emoji.face.drool	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.drool	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.drool	true
p1322-path-emoji.face.explode	emoji.face.explode	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.explode	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.explode	true
p1322-path-emoji.face.explode	emoji.face.explode	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.explode	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.explode	true
p1322-path-emoji.face.explode	emoji.face.explode	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.explode	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.explode	true
p1322-path-emoji.face.explode	emoji.face.explode	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.explode	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.explode	true
p1322-path-emoji.face.eyeroll	emoji.face.eyeroll	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.eyeroll	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.eyeroll	true
p1322-path-emoji.face.eyeroll	emoji.face.eyeroll	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.eyeroll	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.eyeroll	true
p1322-path-emoji.face.eyeroll	emoji.face.eyeroll	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.eyeroll	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.eyeroll	true
p1322-path-emoji.face.eyeroll	emoji.face.eyeroll	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.eyeroll	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.eyeroll	true
p1322-path-emoji.face.fear	emoji.face.fear	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.fear	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.fear	true
p1322-path-emoji.face.fear	emoji.face.fear	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.fear	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.fear	true
p1322-path-emoji.face.fear	emoji.face.fear	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.fear	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.fear	true
p1322-path-emoji.face.fear	emoji.face.fear	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.fear	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.fear	true
p1322-path-emoji.face.fear.sweat	emoji.face.fear.sweat	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.fear.sweat	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.fear.sweat	true
p1322-path-emoji.face.fear.sweat	emoji.face.fear.sweat	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.fear.sweat	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.fear.sweat	true
p1322-path-emoji.face.fear.sweat	emoji.face.fear.sweat	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.face.fear.sweat	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.face.fear.sweat	true
