# Entrada só-vanilla (itens.sem_par_antes) — lente tekt-cargo-dsm
# Lente bin: /home/dikluwe/.cargo/bin/lente (sem --version disponível)
# Produto HEAD 82e84356fb0c80a58f0da21c28a5a0c476937d32 (P762) + working tree com 176 ficheiros não commitados
# Comando: lente --comparar --antes lab/typst-original --depois .  (escopo seu-codigo)
# Data da corrida: 2026-07-15 ; total=11325
# Formato TSV: kind	trait	nome	path
fn	Debug	TypstVersion::fmt	typst_utils::version_::TypstVersion::fmt
fn	Debug	Unblockable::fmt	typst_html::convert::Unblockable::fmt
fn	Debug	UnderbraceElem::fmt	typst_library::math::underover::UnderbraceElem::fmt
fn	Debug	UnderbracketElem::fmt	typst_library::math::underover::UnderbracketElem::fmt
fn	Debug	UnderparenElem::fmt	typst_library::math::underover::UnderparenElem::fmt
fn	Debug	UndershellElem::fmt	typst_library::math::underover::UndershellElem::fmt
fn	Debug	Unfinished::fmt	typst_pdf::tags::tree::Unfinished::fmt
fn	Debug	UnicodeNormalForm::fmt	typst_library::foundations::str::UnicodeNormalForm::fmt
fn	Debug	UniversePackages::fmt	typst_kit::packages::UniversePackages::fmt
fn	Debug	Url::fmt	typst_library::model::link::Url::fmt
fn	Debug	VAlignment::fmt	typst_library::layout::align::VAlignment::fmt
fn	Debug	VElem::fmt	typst_library::layout::spacing::VElem::fmt
fn	Debug	VecElem::fmt	typst_library::math::matrix::VecElem::fmt
fn	Debug	VectorFormat::fmt	typst_library::visualize::image::VectorFormat::fmt
fn	Debug	VerticalFontMetric::fmt	typst_library::text::font::metrics::VerticalFontMetric::fmt
fn	Debug	VirtualPath::fmt	typst_syntax::path::VirtualPath::fmt
fn	Debug	VirtualRoot::fmt	typst_syntax::path::VirtualRoot::fmt
fn	Debug	VirtualizeError::fmt	typst_syntax::path::VirtualizeError::<Debug>::fmt
fn	Debug	Warned::fmt	typst_library::diag::Warned::fmt
fn	Debug	WarningWrapper::fmt	typst_syntax::node::WarningWrapper::fmt
fn	Debug	WatchCommand::fmt	typst_docs::args::WatchCommand::fmt
fn	Debug	WebImage::fmt	typst_svg::image::WebImage::fmt
fn	Debug	WebImageFormat::fmt	typst_svg::image::WebImageFormat::fmt
fn	Debug	WeightDelta::fmt	typst_library::text::WeightDelta::fmt
fn	Debug	Whitespace::fmt	typst_html::convert::Whitespace::fmt
fn	Debug	WritingScript::fmt	typst_library::text::lang::WritingScript::fmt
fn	Default	Abs::default	typst_library::layout::abs::Abs::default
fn	Default	Accent::default	typst_library::math::accent::Accent::default
fn	Default	Adjustability::default	typst_layout::inline::shaping::Adjustability::default
fn	Default	Alignment::default	typst_library::layout::align::Alignment::default
fn	Default	Alternates::default	typst_library::text::Alternates::default
fn	Default	Angle::default	typst_library::layout::angle::Angle::default
fn	Default	Arenas::default	typst_library::routines::Arenas::default
fn	Default	Array::default	typst_library::foundations::array::Array::default
fn	Default	ArtifactKind::default	typst_library::pdf::accessibility::ArtifactKind::default
fn	Default	Augment::default	typst_library::math::matrix::Augment::default
fn	Default	AugmentOffsets::default	typst_library::math::matrix::AugmentOffsets::default
fn	Default	Author::default	typst_library::model::document::Author::default
fn	Default	AutoValue::default	typst_library::foundations::auto::AutoValue::default
fn	Default	Axes::default	typst_library::layout::axes::Axes::default
fn	Default	BaselinePos::default	typst_library::layout::container::BaselinePos::default
fn	Default	BitSet::default	typst_utils::bitset::BitSet::default
fn	Default	BlockBody::default	typst_library::layout::container::BlockBody::default
fn	Default	BundleIntrospectorBuilder::default	typst_bundle::introspect::BundleIntrospectorBuilder::default
fn	Default	BundleOptions::default	typst_bundle::export_::BundleOptions::default
fn	Default	CachedCell::default	typst_layout::flow::collect::CachedCell::default
fn	Default	Celled::default	typst_library::layout::grid::Celled::default
fn	Default	CloseMode::default	typst_library::visualize::curve::CloseMode::default
fn	Default	Content::default	typst_library::foundations::content::Content::default
fn	Default	Context::default	typst_library::foundations::context::Context::default
fn	Default	Costs::default	typst_library::text::Costs::default
fn	Default	Curve::default	typst_library::visualize::curve::Curve::default
fn	Default	Deduplicator::default	typst_svg::Deduplicator::default
fn	Default	Delimiter::default	typst_library::loading::csv_::Delimiter::default
fn	Default	Delimiter::default	typst_library::math::matrix::Delimiter::default
fn	Default	Deprecation::default	typst_library::foundations::scope::Deprecation::default
fn	Default	Depth::default	typst_library::foundations::styles::Depth::default
fn	Default	Derived::default	typst_library::foundations::cast::Derived::default
fn	Default	Diagnosis::default	typst_syntax::node::Diagnosis::default
fn	Default	DiagnosticFormat::default	typst_kit::diagnostics::DiagnosticFormat::default
fn	Default	Dict::default	typst_library::foundations::dict::Dict::default
fn	Default	ElementIntrospectorBuilder::default	typst_library::introspection::introspector::ElementIntrospectorBuilder::default
fn	Default	Em::default	typst_library::layout::em::Em::default
fn	Default	Exception::default	typst_library::text::font::exceptions::Exception::default
fn	Default	Features::default	typst_library::Features::default
fn	Default	Field::default	typst_library::foundations::content::field::Field::default
fn	Default	FigureTagKind::default	typst_pdf::tags::context::figure::FigureTagKind::default
fn	Default	FileSlot::default	typst_kit::files::FileSlot::default
fn	Default	FileStore::default	typst_kit::files::FileStore::default
fn	Default	FillRule::default	typst_library::visualize::shape::FillRule::default
fn	Default	FinishedHeaderRowInfo::default	typst_layout::grid::layouter::FinishedHeaderRowInfo::default
fn	Default	FirstLineIndent::default	typst_library::model::par::FirstLineIndent::default
fn	Default	FixedStroke::default	typst_library::visualize::stroke::FixedStroke::default
fn	Default	FontFeatures::default	typst_library::text::FontFeatures::default
fn	Default	FontList::default	typst_library::text::FontList::default
fn	Default	FontStore::default	typst_kit::fonts::FontStore::default
fn	Default	FontVariations::default	typst_library::text::font::variations::FontVariations::default
fn	Default	Fr::default	typst_library::layout::fr::Fr::default
fn	Default	FracStyle::default	typst_library::math::frac::FracStyle::default
fn	Default	Frame::default	typst_library::layout::frame::Frame::default
fn	Default	FrameKind::default	typst_library::layout::frame::FrameKind::default
fn	Default	GenericSize::default	typst_layout::stack::GenericSize::default
fn	Default	GridEntry::default	typst_pdf::tags::context::grid::GridEntry::default
fn	Default	HAlignment::default	typst_library::layout::align::HAlignment::default
fn	Default	HashLock::default	typst_utils::hash::HashLock::default
fn	Default	HtmlAttrs::default	typst_html::dom::HtmlAttrs::default
fn	Default	HtmlIntrospectorBuilder::default	typst_html::introspect::HtmlIntrospectorBuilder::default
fn	Default	HtmlOptions::default	typst_html::encode::HtmlOptions::default
fn	Default	IdVec::default	typst_pdf::tags::util::idvec::IdVec::default
fn	Default	Insertions::default	typst_layout::flow::compose::Insertions::default
fn	Default	InternalBitFlags::default	typst_library::text::font::info::InternalBitFlags::default
fn	Default	JustificationLimits::default	typst_library::model::par::JustificationLimits::default
fn	Default	Keywords::default	typst_library::model::document::Keywords::default
fn	Default	LazyElementStore::default	typst_library::foundations::content::element::LazyElementStore::default
fn	Default	LazyHash::default	typst_utils::hash::LazyHash::default
fn	Default	Locale::default	typst_library::text::lang::Locale::default
fn	Default	ManualPageCounter::default	typst_library::introspection::counter::ManualPageCounter::default
fn	Default	Margin::default	typst_library::layout::page::Margin::default
fn	Default	MathRunFrameBuilder::default	typst_layout::math::run::MathRunFrameBuilder::default
fn	Default	MetricRange::default	typst_ide::utils::MetricRange::default
fn	Default	MultiMap::default	typst_library::introspection::introspector::MultiMap::default
fn	Default	NativeRuleMap::default	typst_library::foundations::styles::NativeRuleMap::default
fn	Default	NoneValue::default	typst_library::foundations::none::NoneValue::default
fn	Default	OneOrMultiple::default	typst_library::foundations::array::OneOrMultiple::default
fn	Default	OuterHAlignment::default	typst_library::layout::align::OuterHAlignment::default
fn	Default	OuterVAlignment::default	typst_library::layout::align::OuterVAlignment::default
fn	Default	OutputFormat::default	typst_docs::args::OutputFormat::default
fn	Default	Packed::default	typst_library::foundations::content::packed::Packed::default#1
fn	Default	Packed::default	typst_library::foundations::content::packed::Packed::default#2
fn	Default	PagedIntrospectorBuilder::default	typst_layout::introspect::PagedIntrospectorBuilder::default
fn	Default	PdfOptions::default	typst_pdf::PdfOptions::default
fn	Default	PdfStandards::default	typst_pdf::PdfStandards::default
fn	Default	PlacementScope::default	typst_library::layout::place::PlacementScope::default
fn	Default	Point::default	typst_library::layout::point::Point::default
fn	Default	Properties::default	typst_html::css::encode::Properties::default
fn	Default	QueryCache::default	typst_library::introspection::introspector::QueryCache::default
fn	Default	Ratio::default	typst_library::layout::ratio::Ratio::default
fn	Default	RefForm::default	typst_library::model::reference::RefForm::default
fn	Default	RegenCommand::default	test_wrapper::RegenCommand::default
fn	Default	RenderOptions::default	typst_render::RenderOptions::default
fn	Default	ReportTextPos::default	typst_library::diag::ReportTextPos::default
fn	Default	ResolvedCelled::default	typst_library::layout::grid::ResolvedCelled::default
fn	Default	RowState::default	typst_layout::grid::layouter::RowState::default
fn	Default	Scalar::default	typst_utils::scalar::Scalar::default
fn	Default	Scopes::default	typst_library::foundations::scope::Scopes::default
fn	Default	SequenceElem::default	typst_library::foundations::content::SequenceElem::default
fn	Default	Settable::default	typst_library::foundations::content::field::Settable::default
fn	Default	Sizing::default	typst_library::layout::container::Sizing::default
fn	Default	SmallBitSet::default	typst_utils::bitset::SmallBitSet::default
fn	Default	Smart::default	typst_library::foundations::auto::Smart::default
fn	Default	SmartQuoter::default	typst_library::text::smartquote::SmartQuoter::default
fn	Default	SpanMapper::default	typst_layout::inline::collect::SpanMapper::default
fn	Default	StandardAxes::default	typst_library::text::font::variations::StandardAxes::default
fn	Default	State::default	typst_render::State::default
fn	Default	Str::default	typst_library::foundations::str::Str::default
fn	Default	StretchInfo::default	typst_library::math::ir::item::StretchInfo::default
fn	Default	Stroke::default	typst_library::visualize::stroke::Stroke::default
fn	Default	StyleChain::default	typst_library::foundations::styles::StyleChain::default
fn	Default	StylisticSets::default	typst_library::text::StylisticSets::default
fn	Default	SvgOptions::default	typst_svg::SvgOptions::default
fn	Default	TableCellKind::default	typst_library::pdf::accessibility::TableCellKind::default
fn	Default	TableHeaderScope::default	typst_library::pdf::accessibility::TableHeaderScope::default
fn	Default	TagStorage::default	typst_pdf::tags::groups::TagStorage::default
fn	Default	Target::default	typst_library::foundations::target_::Target::default
fn	Default	TextDir::default	typst_library::text::TextDir::default
fn	Default	ToolInfo::default	typst_syntax::package::ToolInfo::default
fn	Default	TrackSizings::default	typst_library::layout::grid::TrackSizings::default
fn	Default	Transform::default	typst_library::layout::transform::Transform::default
fn	Default	UnbreakableRowGroup::default	typst_layout::grid::rowspans::UnbreakableRowGroup::default
fn	Default	VAlignment::default	typst_library::layout::align::VAlignment::default
fn	Default	Value::default	typst_library::foundations::value::Value::default
fn	Default	WeightDelta::default	typst_library::text::WeightDelta::default
fn	Deref	Bytes::deref	typst_library::foundations::bytes::Bytes::deref
fn	Deref	ChildIntrospector::deref	typst_bundle::introspect::ChildIntrospector::deref
fn	Deref	Docs::deref	typst_ide::docs::Docs::deref
fn	Deref	FencedBody::deref	typst_library::math::ir::item::FencedBody::deref
fn	Deref	FileId::deref	typst_syntax::path::FileId::deref
fn	Deref	FontInstance::deref	typst_library::text::font::FontInstance::deref
fn	Deref	Glyphs::deref	typst_layout::inline::shaping::Glyphs::deref
fn	Deref	Handle::deref	typst_library::foundations::content::vtable::Handle::deref
fn	Deref	ItemEntry::deref	typst_layout::inline::line::ItemEntry::deref
fn	Deref	Items::deref	typst_layout::inline::line::Items::deref
fn	Deref	LazyHash::deref	typst_utils::hash::LazyHash::deref
fn	Deref	ManuallyHash::deref	typst_utils::hash::ManuallyHash::deref
fn	Deref	MathBuffer::deref	typst_library::math::ir::process::MathBuffer::deref
fn	Deref	Packed::deref	typst_library::foundations::content::packed::Packed::deref
fn	Deref	Properties::deref	typst_html::css::encode::Properties::deref
fn	Deref	Regex::deref	typst_library::foundations::str::Regex::deref
fn	Deref	Repeatable::deref	typst_library::layout::grid::resolve::Repeatable::deref
fn	Deref	ResolvedPicoStr::deref	typst_utils::pico::ResolvedPicoStr::deref
fn	Deref	Static::deref	typst_utils::Static::deref
fn	Deref	Str::deref	typst_library::foundations::str::Str::deref
fn	Deref	TagStack::deref	typst_pdf::tags::tree::build::TagStack::deref
fn	Deref	TraversalStates::deref	typst_pdf::tags::tree::TraversalStates::deref
fn	Deref	Url::deref	typst_library::model::link::Url::deref
fn	DerefMut	Items::deref_mut	typst_layout::inline::line::Items::deref_mut
fn	DerefMut	LazyHash::deref_mut	typst_utils::hash::LazyHash::deref_mut
fn	DerefMut	MathBuffer::deref_mut	typst_library::math::ir::process::MathBuffer::deref_mut
fn	DerefMut	Packed::deref_mut	typst_library::foundations::content::packed::Packed::deref_mut
fn	DerefMut	Repeatable::deref_mut	typst_library::layout::grid::resolve::Repeatable::deref_mut
fn	DerefMut	TagStack::deref_mut	typst_pdf::tags::tree::build::TagStack::deref_mut
fn	DerefMut	TraversalStates::deref_mut	typst_pdf::tags::tree::TraversalStates::deref_mut
fn	Deserialize	Array::deserialize	typst_library::foundations::array::Array::deserialize
fn	Deserialize	AxisValue::deserialize	typst_library::text::font::variations::AxisValue::deserialize
fn	Deserialize	Category::deserialize	typst_library::Category::deserialize
fn	Deserialize	Completion::deserialize	typst_ide::complete::Completion::deserialize
fn	Deserialize	CompletionKind::deserialize	typst_ide::complete::CompletionKind::deserialize
fn	Deserialize	Coverage::deserialize	typst_library::text::font::info::Coverage::deserialize
fn	Deserialize	Dict::deserialize	typst_library::foundations::dict::Dict::deserialize
fn	Deserialize	Exception::deserialize	typst_library::text::font::exceptions::Exception::deserialize
fn	Deserialize	FontAxis::deserialize	typst_library::text::font::variations::FontAxis::deserialize
fn	Deserialize	FontFlags::deserialize	typst_library::text::font::info::FontFlags::deserialize
fn	Deserialize	FontInfo::deserialize	typst_library::text::font::info::FontInfo::deserialize
fn	Deserialize	FontStretch::deserialize	typst_library::text::font::variant::FontStretch::deserialize
fn	Deserialize	FontStyle::deserialize	typst_library::text::font::variant::FontStyle::deserialize
fn	Deserialize	FontVariant::deserialize	typst_library::text::font::variant::FontVariant::deserialize
fn	Deserialize	FontWeight::deserialize	typst_library::text::font::variant::FontWeight::deserialize
fn	Deserialize	InternalBitFlags::deserialize	typst_library::text::font::info::InternalBitFlags::deserialize
fn	Deserialize	PackageInfo::deserialize	typst_syntax::package::PackageInfo::deserialize
fn	Deserialize	PackageManifest::deserialize	typst_syntax::package::PackageManifest::deserialize
fn	Deserialize	PackageVersion::deserialize	typst_syntax::package::PackageVersion::deserialize
fn	Deserialize	PdfStandard::deserialize	typst_pdf::PdfStandard::deserialize
fn	Deserialize	Str::deserialize	typst_library::foundations::str::Str::deserialize
fn	Deserialize	Tag::deserialize	typst_library::text::font::tag::Tag::deserialize
fn	Deserialize	TemplateInfo::deserialize	typst_syntax::package::TemplateInfo::deserialize
fn	Deserialize	ToolInfo::deserialize	typst_syntax::package::ToolInfo::deserialize
fn	Deserialize	Value::deserialize	typst_library::foundations::value::Value::deserialize
fn	Deserialize	VersionBound::deserialize	typst_syntax::package::VersionBound::deserialize
fn	DiagnosticWorld	DocWorld::name	typst_docs::world::DocWorld::name
fn	Display	AxisValue::fmt	typst_library::text::font::variations::AxisValue::<Display>::fmt
fn	Display	Decimal::fmt	typst_library::foundations::decimal::Decimal::<Display>::fmt
fn	Display	DurationDisplay::fmt	typst_utils::duration::DurationDisplay::fmt
fn	Display	FontStretch::fmt	typst_library::text::font::variant::FontStretch::<Display>::fmt
fn	Display	FontWeight::fmt	typst_library::text::font::variant::FontWeight::<Display>::fmt
fn	Display	HtmlAttr::fmt	typst_html::dom::HtmlAttr::<Display>::fmt
fn	Display	HtmlTag::fmt	typst_html::dom::HtmlTag::<Display>::fmt
fn	Display	InternalBitFlags::fmt	typst_library::text::font::info::InternalBitFlags::<Display>::fmt
fn	Display	MathShift::fmt	typst_html::mathml::MathShift::fmt
fn	Display	OutputFormat::fmt	typst_docs::args::OutputFormat::<Display>::fmt
fn	Display	PackageError::fmt	typst_library::diag::PackageError::<Display>::fmt
fn	Display	PathError::fmt	typst_syntax::path::PathError::<Display>::fmt
fn	Display	Progress::fmt	typst_kit::downloader::Progress::<Display>::fmt
fn	Display	RealizeError::fmt	typst_syntax::path::RealizeError::<Display>::fmt
fn	Display	ResolvedPicoStr::fmt	typst_utils::pico::ResolvedPicoStr::<Display>::fmt
fn	Display	Scalar::fmt	typst_utils::scalar::Scalar::<Display>::fmt
fn	Display	Str::fmt	typst_library::foundations::str::Str::<Display>::fmt
fn	Display	Symbol::fmt	typst_library::foundations::symbol::Symbol::<Display>::fmt
fn	Display	Tag::fmt	typst_library::text::font::tag::Tag::<Display>::fmt
fn	Display	Tracepoint::fmt	typst_library::diag::Tracepoint::<Display>::fmt
fn	Display	Type::fmt	typst_library::foundations::ty::Type::<Display>::fmt
fn	Display	Version::fmt	typst_library::foundations::version::Version::<Display>::fmt
fn	Display	VirtualizeError::fmt	typst_syntax::path::VirtualizeError::<Display>::fmt
fn	Div	Angle::div	typst_library::layout::angle::Angle::<Div<Self>>::div
fn	Div	Angle::div	typst_library::layout::angle::Angle::<Div<f64>>::div
fn	Div	Axes::div	typst_library::layout::axes::Axes::div
fn	Div	Duration::div	typst_library::foundations::duration::Duration::<Div<Self>>::div
fn	Div	Duration::div	typst_library::foundations::duration::Duration::<Div<f64>>::div
fn	Div	Em::div	typst_library::layout::em::Em::<Div<Self>>::div
fn	Div	Em::div	typst_library::layout::em::Em::<Div<f64>>::div
fn	Div	Fr::div	typst_library::layout::fr::Fr::<Div<Self>>::div
fn	Div	Fr::div	typst_library::layout::fr::Fr::<Div<f64>>::div
fn	Div	Point::div	typst_library::layout::point::Point::div
fn	Div	Ratio::div	typst_library::layout::ratio::Ratio::<Div<Self>>::div
fn	Div	Ratio::div	typst_library::layout::ratio::Ratio::<Div<f64>>::div
fn	Div	Scalar::div	typst_utils::scalar::Scalar::<Div<Self>>::div
fn	Div	Scalar::div	typst_utils::scalar::Scalar::<Div<f64>>::div
fn	DivAssign	Abs::div_assign	typst_library::layout::abs::Abs::div_assign
fn	DivAssign	Angle::div_assign	typst_library::layout::angle::Angle::div_assign
fn	DivAssign	Axes::div_assign	typst_library::layout::axes::Axes::div_assign
fn	DivAssign	Em::div_assign	typst_library::layout::em::Em::div_assign
fn	DivAssign	Fr::div_assign	typst_library::layout::fr::Fr::div_assign
fn	DivAssign	Length::div_assign	typst_library::layout::length::Length::div_assign
fn	DivAssign	Point::div_assign	typst_library::layout::point::Point::div_assign
fn	DivAssign	Ratio::div_assign	typst_library::layout::ratio::Ratio::div_assign
