probe_id	path	aliases	profiles	runtime_class_by_profile	language_projection_by_profile	current_language_class	owner_prompt	crystalline_owner_file_line	vanilla_source_file_line	language_observable	causal_hypothesis	refutation	gate_class	universe	cohort_id	measurement_ref
p1311.csv-alias-callee	p1311.csv-alias-callee		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{ let f = csv; f.encode(1) }	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.csv-alias-callee
p1311.json-missing	json	p1324.json-read,p1325.native-boundary,p1326.native-some	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.nope	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.json-missing
p1311.yaml-missing	yaml		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				yaml.nope	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.yaml-missing
p1311.toml-missing	toml		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				toml.nope	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.toml-missing
p1311.cbor-missing	cbor		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				cbor.nope	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.cbor-missing
p1311.json-with-missing	json		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.with().nope	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.json-with-missing
p1311.table-missing	table		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				table.nope	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.table-missing
p1311.text-missing	p1311.text-missing		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				text.nope	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.text-missing
p1311.text-with-missing	p1311.text-with-missing		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				text.with(size: 9pt).nope	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.text-with-missing
p1311.closure	closure.missing-field		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				(x => x).nope	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.closure
p1311.closure-with	closure.missing-field		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				(x => x).with(1).nope	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.closure-with
p1311.named-closure	closure.missing-field		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{ let csv(x) = x; csv.encode }	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.named-closure
p1311.named-closure-nested-with	closure.missing-field		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{ let read(x) = x; read.with(1).with().nope }	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.named-closure-nested-with
p1311.global	p1311.global		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				std.missing	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.global
p1311.calc	p1311.calc	p1324.module-negative	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.missing	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.calc
p1311.dictionary	dictionary.missing-field		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				(present: 1).missing	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.dictionary
p1311.type	int.missing-field	p1324.type-negative	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/eval/bindings/field_access.md			int.missing	Fresh output confirms a residual at this historical search pointer; historical complete owner, rank, risk and proposed repair are NOT reused.	Same-source complete parity refutes the gap; complete current source and measured carrier/owners may refine it.	ADR0127_INTERNAL_PARITY_L0_FIRST_NO_IMPLEMENTATION_AUTHORIZED	supplement	type-field-diagnostic	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.type
p1311.content	content.missing-field		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				strong[hello].missing	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.content
p1311.float-is-nan	p1311.float-is-nan	p1324.float-is-nan	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				float("NaN").is-nan	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.float-is-nan
p1311.float-other	float.missing-field		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				(1.0).missing	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.float-other
p1311.pdf-data	p1311.pdf-data		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				repr(pdf.data-cell)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.pdf-data
p1311.pdf-header	p1311.pdf-header		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				repr(pdf.header-cell)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.pdf-header
p1311.pdf-summary	p1311.pdf-summary		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				repr(pdf.table-summary)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.pdf-summary
p1311.metadata	p1311.metadata		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				(repr(type(csv)), repr(csv), repr(read), repr(xml))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.metadata
p1311.with-success	p1311.with-success		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs.with(-3)()	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.with-success
p1311.json-success	p1311.json-success		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode((a: 1))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.json-success
p1311.yaml-success	p1311.yaml-success		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				yaml.encode((a: 1))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.yaml-success
p1311.toml-success	p1311.toml-success		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				toml.encode((a: 1))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.toml-success
p1311.cbor-success	p1311.cbor-success		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				repr(type(cbor.encode((a: 1))))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.cbor-success
p1311.xml-success	xml		default,html,a11y,html+a11y	default:DIFFERENT_VALUE;html:DIFFERENT_VALUE;a11y:DIFFERENT_VALUE;html+a11y:DIFFERENT_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:910	lab/typst-original/crates/typst-library/src/loading/xml.rs:85	xml(bytes("<root/>"))	XML converter emits tag/attrs/children but omits namespace already carried by roxmltree::Node. Existing Dict/None/Str can represent namespace without new entity, changing successful function output deliberately toward language parity.	Current namespace probe equals vanilla or fixing complete node result requires root/comment changes beyond namespace.	ADR0127_INTERNAL_PARITY_L0_FIRST_NO_IMPLEMENTATION_AUTHORIZED	supplement	xml-node-namespace	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.xml-success
p1311.xml-loader-error	p1311.xml-loader-error		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				xml(2)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.xml-loader-error
p1311.read-loader-error	p1311.read-loader-error		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				read(2)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1311.read-loader-error
