probe_id	path	profile	previous_runtime_class	current_runtime_class	transition	fixture_comparable	universe	measurement_ref	previous_measurement_ref
p1322-path-emoji.finger.t	emoji.finger.t	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.finger.t	
p1322-path-emoji.finger.t.alt	emoji.finger.t.alt	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.finger.t.alt	
p1322-path-emoji.finger.t.alt	emoji.finger.t.alt	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.finger.t.alt	
p1322-path-emoji.finger.t.alt	emoji.finger.t.alt	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.finger.t.alt	
p1322-path-emoji.finger.t.alt	emoji.finger.t.alt	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.finger.t.alt	
p1322-path-emoji.fingers.cross	emoji.fingers.cross	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fingers.cross	
p1322-path-emoji.fingers.cross	emoji.fingers.cross	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fingers.cross	
p1322-path-emoji.fingers.cross	emoji.fingers.cross	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fingers.cross	
p1322-path-emoji.fingers.cross	emoji.fingers.cross	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fingers.cross	
p1322-path-emoji.fingers.pinch	emoji.fingers.pinch	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fingers.pinch	
p1322-path-emoji.fingers.pinch	emoji.fingers.pinch	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fingers.pinch	
p1322-path-emoji.fingers.pinch	emoji.fingers.pinch	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fingers.pinch	
p1322-path-emoji.fingers.pinch	emoji.fingers.pinch	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fingers.pinch	
p1322-path-emoji.fingers.snap	emoji.fingers.snap	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fingers.snap	
p1322-path-emoji.fingers.snap	emoji.fingers.snap	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fingers.snap	
p1322-path-emoji.fingers.snap	emoji.fingers.snap	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fingers.snap	
p1322-path-emoji.fingers.snap	emoji.fingers.snap	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fingers.snap	
p1322-path-emoji.fish.tropical	emoji.fish.tropical	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fish.tropical	
p1322-path-emoji.fish.tropical	emoji.fish.tropical	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fish.tropical	
p1322-path-emoji.fish.tropical	emoji.fish.tropical	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fish.tropical	
p1322-path-emoji.fish.tropical	emoji.fish.tropical	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fish.tropical	
p1322-path-emoji.fist.front	emoji.fist.front	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.front	
p1322-path-emoji.fist.front	emoji.fist.front	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.front	
p1322-path-emoji.fist.front	emoji.fist.front	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.front	
p1322-path-emoji.fist.front	emoji.fist.front	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.front	
p1322-path-emoji.fist.l	emoji.fist.l	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.l	
p1322-path-emoji.fist.l	emoji.fist.l	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.l	
p1322-path-emoji.fist.l	emoji.fist.l	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.l	
p1322-path-emoji.fist.l	emoji.fist.l	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.l	
p1322-path-emoji.fist.r	emoji.fist.r	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.r	
p1322-path-emoji.fist.r	emoji.fist.r	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.r	
p1322-path-emoji.fist.r	emoji.fist.r	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.r	
p1322-path-emoji.fist.r	emoji.fist.r	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.r	
p1322-path-emoji.fist.raised	emoji.fist.raised	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.raised	
p1322-path-emoji.fist.raised	emoji.fist.raised	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.raised	
p1322-path-emoji.fist.raised	emoji.fist.raised	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.raised	
p1322-path-emoji.fist.raised	emoji.fist.raised	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.fist.raised	
p1322-path-emoji.flag.black	emoji.flag.black	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.black	
p1322-path-emoji.flag.black	emoji.flag.black	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.black	
p1322-path-emoji.flag.black	emoji.flag.black	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.black	
p1322-path-emoji.flag.black	emoji.flag.black	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.black	
p1322-path-emoji.flag.goal	emoji.flag.goal	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.goal	
p1322-path-emoji.flag.goal	emoji.flag.goal	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.goal	
p1322-path-emoji.flag.goal	emoji.flag.goal	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.goal	
p1322-path-emoji.flag.goal	emoji.flag.goal	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.goal	
p1322-path-emoji.flag.golf	emoji.flag.golf	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.golf	
p1322-path-emoji.flag.golf	emoji.flag.golf	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.golf	
p1322-path-emoji.flag.golf	emoji.flag.golf	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.golf	
p1322-path-emoji.flag.golf	emoji.flag.golf	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.golf	
p1322-path-emoji.flag.red	emoji.flag.red	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.red	
p1322-path-emoji.flag.red	emoji.flag.red	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.red	
p1322-path-emoji.flag.red	emoji.flag.red	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.red	
p1322-path-emoji.flag.red	emoji.flag.red	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.red	
p1322-path-emoji.flag.white	emoji.flag.white	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.white	
p1322-path-emoji.flag.white	emoji.flag.white	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.white	
p1322-path-emoji.flag.white	emoji.flag.white	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.white	
p1322-path-emoji.flag.white	emoji.flag.white	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flag.white	
p1322-path-emoji.flags.jp.crossed	emoji.flags.jp.crossed	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flags.jp.crossed	
p1322-path-emoji.flags.jp.crossed	emoji.flags.jp.crossed	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flags.jp.crossed	
p1322-path-emoji.flags.jp.crossed	emoji.flags.jp.crossed	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flags.jp.crossed	
p1322-path-emoji.flags.jp.crossed	emoji.flags.jp.crossed	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flags.jp.crossed	
p1322-path-emoji.flower.hibiscus	emoji.flower.hibiscus	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.hibiscus	
p1322-path-emoji.flower.hibiscus	emoji.flower.hibiscus	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.hibiscus	
p1322-path-emoji.flower.hibiscus	emoji.flower.hibiscus	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.hibiscus	
p1322-path-emoji.flower.hibiscus	emoji.flower.hibiscus	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.hibiscus	
p1322-path-emoji.flower.hyacinth	emoji.flower.hyacinth	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.hyacinth	
p1322-path-emoji.flower.hyacinth	emoji.flower.hyacinth	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.hyacinth	
p1322-path-emoji.flower.hyacinth	emoji.flower.hyacinth	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.hyacinth	
p1322-path-emoji.flower.hyacinth	emoji.flower.hyacinth	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.hyacinth	
p1322-path-emoji.flower.lotus	emoji.flower.lotus	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.lotus	
p1322-path-emoji.flower.lotus	emoji.flower.lotus	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.lotus	
p1322-path-emoji.flower.lotus	emoji.flower.lotus	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.lotus	
p1322-path-emoji.flower.lotus	emoji.flower.lotus	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.lotus	
p1322-path-emoji.flower.pink	emoji.flower.pink	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.pink	
p1322-path-emoji.flower.pink	emoji.flower.pink	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.pink	
p1322-path-emoji.flower.pink	emoji.flower.pink	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.pink	
p1322-path-emoji.flower.pink	emoji.flower.pink	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.pink	
p1322-path-emoji.flower.rose	emoji.flower.rose	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.rose	
p1322-path-emoji.flower.rose	emoji.flower.rose	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.rose	
p1322-path-emoji.flower.rose	emoji.flower.rose	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.rose	
p1322-path-emoji.flower.rose	emoji.flower.rose	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.rose	
p1322-path-emoji.flower.sun	emoji.flower.sun	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.sun	
p1322-path-emoji.flower.sun	emoji.flower.sun	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.sun	
p1322-path-emoji.flower.sun	emoji.flower.sun	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.sun	
p1322-path-emoji.flower.sun	emoji.flower.sun	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.sun	
p1322-path-emoji.flower.tulip	emoji.flower.tulip	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.tulip	
p1322-path-emoji.flower.tulip	emoji.flower.tulip	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.tulip	
p1322-path-emoji.flower.tulip	emoji.flower.tulip	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.tulip	
p1322-path-emoji.flower.tulip	emoji.flower.tulip	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.tulip	
p1322-path-emoji.flower.white	emoji.flower.white	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.white	
p1322-path-emoji.flower.white	emoji.flower.white	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.white	
p1322-path-emoji.flower.white	emoji.flower.white	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.white	
p1322-path-emoji.flower.white	emoji.flower.white	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.white	
p1322-path-emoji.flower.wilted	emoji.flower.wilted	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.wilted	
p1322-path-emoji.flower.wilted	emoji.flower.wilted	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.wilted	
p1322-path-emoji.flower.wilted	emoji.flower.wilted	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.wilted	
p1322-path-emoji.flower.wilted	emoji.flower.wilted	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.wilted	
p1322-path-emoji.flower.yellow	emoji.flower.yellow	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.yellow	
p1322-path-emoji.flower.yellow	emoji.flower.yellow	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.yellow	
p1322-path-emoji.flower.yellow	emoji.flower.yellow	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.yellow	
p1322-path-emoji.flower.yellow	emoji.flower.yellow	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.flower.yellow	
p1322-path-emoji.folder.open	emoji.folder.open	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.folder.open	
p1322-path-emoji.folder.open	emoji.folder.open	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.folder.open	
p1322-path-emoji.folder.open	emoji.folder.open	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.folder.open	
p1322-path-emoji.folder.open	emoji.folder.open	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.folder.open	
p1322-path-emoji.football.am	emoji.football.am	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.football.am	
p1322-path-emoji.football.am	emoji.football.am	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.football.am	
p1322-path-emoji.football.am	emoji.football.am	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.football.am	
p1322-path-emoji.football.am	emoji.football.am	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.football.am	
p1322-path-emoji.frog.face	emoji.frog.face	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.frog.face	
p1322-path-emoji.frog.face	emoji.frog.face	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.frog.face	
p1322-path-emoji.frog.face	emoji.frog.face	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.frog.face	
p1322-path-emoji.frog.face	emoji.frog.face	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.frog.face	
p1322-path-emoji.glass.clink	emoji.glass.clink	default	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.glass.clink	
p1322-path-emoji.glass.clink	emoji.glass.clink	html	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.glass.clink	
p1322-path-emoji.glass.clink	emoji.glass.clink	a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.glass.clink	
p1322-path-emoji.glass.clink	emoji.glass.clink	html+a11y	NOT_IN_P1309	MATCH_VALUE	ADDED_FRESH	false	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1322-path-emoji.glass.clink	
