fixture_id	pair	interval	left	right	eligible	s_i	a_i	d_i	b_i	q_i	status
S20-linear-oklch	linear/oklch	2	0.66666666666666696	1	true	64	34	69	68	137	Preserved
S20-radial-oklch	radial/oklch	0	0	0.33333333333333298	true	64	22	45	44	89	Preserved
S20-radial-oklch	radial/oklch	1	0.33333333333333298	0.66666666666666696	true	64	19	39	38	77	Preserved
S20-radial-oklch	radial/oklch	2	0.66666666666666696	1	true	64	34	69	68	137	Preserved
S20-linear-hsl	linear/hsl	0	0	0.33333333333333298	true	64	15	31	30	61	Preserved
S20-linear-hsl	linear/hsl	1	0.33333333333333298	0.66666666666666696	true	32	16	33	32	65	Preserved
S20-linear-hsl	linear/hsl	2	0.66666666666666696	1	true	64	21	43	42	85	Preserved
S20-radial-hsl	radial/hsl	0	0	0.33333333333333298	true	64	15	31	30	61	Preserved
S20-radial-hsl	radial/hsl	1	0.33333333333333298	0.66666666666666696	true	32	16	33	32	65	Preserved
S20-radial-hsl	radial/hsl	2	0.66666666666666696	1	true	64	21	43	42	85	Preserved
S20-linear-hsv	linear/hsv	0	0	0.33333333333333298	true	64	13	27	26	53	Preserved
S20-linear-hsv	linear/hsv	1	0.33333333333333298	0.66666666666666696	true	32	16	33	32	65	Preserved
S20-linear-hsv	linear/hsv	2	0.66666666666666696	1	true	64	21	43	42	85	Preserved
S20-radial-hsv	radial/hsv	0	0	0.33333333333333298	true	64	13	27	26	53	Preserved
S20-radial-hsv	radial/hsv	1	0.33333333333333298	0.66666666666666696	true	32	16	33	32	65	Preserved
S20-radial-hsv	radial/hsv	2	0.66666666666666696	1	true	64	21	43	42	85	Preserved
S20-linear-luma	linear/luma	0	0	0.33333333333333298	true	1	0	1	0	1	Preserved
S20-linear-luma	linear/luma	1	0.33333333333333298	0.66666666666666696	true	1	0	1	0	1	Preserved
S20-linear-luma	linear/luma	2	0.66666666666666696	1	true	1	0	1	0	1	Preserved
S20-radial-luma	radial/luma	0	0	0.33333333333333298	true	1	0	1	0	1	Preserved
S20-radial-luma	radial/luma	1	0.33333333333333298	0.66666666666666696	true	1	0	1	0	1	Preserved
S20-radial-luma	radial/luma	2	0.66666666666666696	1	true	1	0	1	0	1	Preserved
S21-linear-oklch	linear/oklch	0	0	0.25	false	0	0	0	0	0	Preserved
S21-linear-oklch	linear/oklch	1	0.25	0.25	false	0	0	0	0	0	Preserved
S21-linear-oklch	linear/oklch	2	0.25	0.5	false	0	0	0	0	0	Preserved
S21-linear-oklch	linear/oklch	3	0.5	0.5	false	0	0	0	0	0	Preserved
S21-linear-oklch	linear/oklch	4	0.5	0.75	false	0	0	0	0	0	Preserved
S21-linear-oklch	linear/oklch	5	0.75	0.75	false	0	0	0	0	0	Preserved
S21-linear-oklch	linear/oklch	6	0.75	1	false	0	0	0	0	0	Preserved
S21-radial-oklch	radial/oklch	0	0	0.25	false	0	0	0	0	0	Preserved
S21-radial-oklch	radial/oklch	1	0.25	0.25	false	0	0	0	0	0	Preserved
S21-radial-oklch	radial/oklch	2	0.25	0.5	false	0	0	0	0	0	Preserved
S21-radial-oklch	radial/oklch	3	0.5	0.5	false	0	0	0	0	0	Preserved
S21-radial-oklch	radial/oklch	4	0.5	0.75	false	0	0	0	0	0	Preserved
S21-radial-oklch	radial/oklch	5	0.75	0.75	false	0	0	0	0	0	Preserved
S21-radial-oklch	radial/oklch	6	0.75	1	false	0	0	0	0	0	Preserved
S21-linear-hsl	linear/hsl	0	0	0.25	false	0	0	0	0	0	Preserved
S21-linear-hsl	linear/hsl	1	0.25	0.25	false	0	0	0	0	0	Preserved
S21-linear-hsl	linear/hsl	2	0.25	0.5	false	0	0	0	0	0	Preserved
S21-linear-hsl	linear/hsl	3	0.5	0.5	false	0	0	0	0	0	Preserved
S21-linear-hsl	linear/hsl	4	0.5	0.75	false	0	0	0	0	0	Preserved
S21-linear-hsl	linear/hsl	5	0.75	0.75	false	0	0	0	0	0	Preserved
S21-linear-hsl	linear/hsl	6	0.75	1	false	0	0	0	0	0	Preserved
S21-radial-hsl	radial/hsl	0	0	0.25	false	0	0	0	0	0	Preserved
S21-radial-hsl	radial/hsl	1	0.25	0.25	false	0	0	0	0	0	Preserved
S21-radial-hsl	radial/hsl	2	0.25	0.5	false	0	0	0	0	0	Preserved
S21-radial-hsl	radial/hsl	3	0.5	0.5	false	0	0	0	0	0	Preserved
S21-radial-hsl	radial/hsl	4	0.5	0.75	false	0	0	0	0	0	Preserved
S21-radial-hsl	radial/hsl	5	0.75	0.75	false	0	0	0	0	0	Preserved
S21-radial-hsl	radial/hsl	6	0.75	1	false	0	0	0	0	0	Preserved
S21-linear-hsv	linear/hsv	0	0	0.25	false	0	0	0	0	0	Preserved
S21-linear-hsv	linear/hsv	1	0.25	0.25	false	0	0	0	0	0	Preserved
S21-linear-hsv	linear/hsv	2	0.25	0.5	false	0	0	0	0	0	Preserved
S21-linear-hsv	linear/hsv	3	0.5	0.5	false	0	0	0	0	0	Preserved
S21-linear-hsv	linear/hsv	4	0.5	0.75	false	0	0	0	0	0	Preserved
S21-linear-hsv	linear/hsv	5	0.75	0.75	false	0	0	0	0	0	Preserved
S21-linear-hsv	linear/hsv	6	0.75	1	false	0	0	0	0	0	Preserved
S21-radial-hsv	radial/hsv	0	0	0.25	false	0	0	0	0	0	Preserved
S21-radial-hsv	radial/hsv	1	0.25	0.25	false	0	0	0	0	0	Preserved
S21-radial-hsv	radial/hsv	2	0.25	0.5	false	0	0	0	0	0	Preserved
S21-radial-hsv	radial/hsv	3	0.5	0.5	false	0	0	0	0	0	Preserved
S21-radial-hsv	radial/hsv	4	0.5	0.75	false	0	0	0	0	0	Preserved
S21-radial-hsv	radial/hsv	5	0.75	0.75	false	0	0	0	0	0	Preserved
S21-radial-hsv	radial/hsv	6	0.75	1	false	0	0	0	0	0	Preserved
S21-linear-luma	linear/luma	0	0	0.25	false	0	0	0	0	0	Preserved
S21-linear-luma	linear/luma	1	0.25	0.25	false	0	0	0	0	0	Preserved
S21-linear-luma	linear/luma	2	0.25	0.5	false	0	0	0	0	0	Preserved
S21-linear-luma	linear/luma	3	0.5	0.5	false	0	0	0	0	0	Preserved
S21-linear-luma	linear/luma	4	0.5	0.75	false	0	0	0	0	0	Preserved
S21-linear-luma	linear/luma	5	0.75	0.75	false	0	0	0	0	0	Preserved
S21-linear-luma	linear/luma	6	0.75	1	false	0	0	0	0	0	Preserved
S21-radial-luma	radial/luma	0	0	0.25	false	0	0	0	0	0	Preserved
S21-radial-luma	radial/luma	1	0.25	0.25	false	0	0	0	0	0	Preserved
S21-radial-luma	radial/luma	2	0.25	0.5	false	0	0	0	0	0	Preserved
S21-radial-luma	radial/luma	3	0.5	0.5	false	0	0	0	0	0	Preserved
S21-radial-luma	radial/luma	4	0.5	0.75	false	0	0	0	0	0	Preserved
S21-radial-luma	radial/luma	5	0.75	0.75	false	0	0	0	0	0	Preserved
S21-radial-luma	radial/luma	6	0.75	1	false	0	0	0	0	0	Preserved
S22-linear-oklch	linear/oklch	0	0	0.071428571428571397	true	64	21	43	42	85	Preserved
S22-linear-oklch	linear/oklch	1	0.071428571428571397	0.14285714285714302	true	32	17	35	34	69	Preserved
S22-linear-oklch	linear/oklch	2	0.14285714285714302	0.214285714285714	true	64	34	69	68	137	Preserved
S22-linear-oklch	linear/oklch	3	0.214285714285714	0.28571428571428603	true	64	32	65	64	129	Preserved
S22-linear-oklch	linear/oklch	4	0.28571428571428603	0.35714285714285698	true	8	7	15	14	29	Preserved
S22-linear-oklch	linear/oklch	5	0.35714285714285698	0.42857142857142899	true	64	32	65	64	129	Preserved
S22-linear-oklch	linear/oklch	6	0.42857142857142899	0.5	true	64	23	47	46	93	Preserved
S22-linear-oklch	linear/oklch	7	0.5	0.50000100000000003	true	64	30	61	60	121	Preserved
S22-linear-oklch	linear/oklch	8	0.50000100000000003	0.57142942857142898	true	64	21	43	42	85	Preserved
S22-linear-oklch	linear/oklch	9	0.57142942857142898	0.64285785714285693	true	32	17	35	34	69	Preserved
S22-linear-oklch	linear/oklch	10	0.64285785714285693	0.71428628571428598	true	64	34	69	68	137	Preserved
S22-linear-oklch	linear/oklch	11	0.71428628571428598	0.78571471428571404	true	64	32	65	64	129	Preserved
S22-linear-oklch	linear/oklch	12	0.78571471428571404	0.85714314285714299	true	8	7	15	14	29	Preserved
S22-linear-oklch	linear/oklch	13	0.85714314285714299	0.92857157142857105	true	64	32	65	64	129	Preserved
S22-linear-oklch	linear/oklch	14	0.92857157142857105	1	true	64	23	47	46	93	Preserved
S22-radial-oklch	radial/oklch	0	0	0.071428571428571397	true	64	21	43	42	85	Preserved
S22-radial-oklch	radial/oklch	1	0.071428571428571397	0.14285714285714302	true	32	17	35	34	69	Preserved
S22-radial-oklch	radial/oklch	2	0.14285714285714302	0.214285714285714	true	64	34	69	68	137	Preserved
S22-radial-oklch	radial/oklch	3	0.214285714285714	0.28571428571428603	true	64	32	65	64	129	Preserved
S22-radial-oklch	radial/oklch	4	0.28571428571428603	0.35714285714285698	true	8	7	15	14	29	Preserved
S22-radial-oklch	radial/oklch	5	0.35714285714285698	0.42857142857142899	true	64	32	65	64	129	Preserved
S22-radial-oklch	radial/oklch	6	0.42857142857142899	0.5	true	64	23	47	46	93	Preserved
S22-radial-oklch	radial/oklch	7	0.5	0.50000100000000003	true	64	30	61	60	121	Preserved
S22-radial-oklch	radial/oklch	8	0.50000100000000003	0.57142942857142898	true	64	21	43	42	85	Preserved
S22-radial-oklch	radial/oklch	9	0.57142942857142898	0.64285785714285693	true	32	17	35	34	69	Preserved
S22-radial-oklch	radial/oklch	10	0.64285785714285693	0.71428628571428598	true	64	34	69	68	137	Preserved
S22-radial-oklch	radial/oklch	11	0.71428628571428598	0.78571471428571404	true	64	32	65	64	129	Preserved
S22-radial-oklch	radial/oklch	12	0.78571471428571404	0.85714314285714299	true	8	7	15	14	29	Preserved
S22-radial-oklch	radial/oklch	13	0.85714314285714299	0.92857157142857105	true	64	32	65	64	129	Preserved
S22-radial-oklch	radial/oklch	14	0.92857157142857105	1	true	64	23	47	46	93	Preserved
S22-linear-hsl	linear/hsl	0	0	0.071428571428571397	true	1	0	1	0	1	Preserved
S22-linear-hsl	linear/hsl	1	0.071428571428571397	0.14285714285714302	true	16	15	31	30	61	Preserved
S22-linear-hsl	linear/hsl	2	0.14285714285714302	0.214285714285714	true	64	17	35	34	69	Preserved
S22-linear-hsl	linear/hsl	3	0.214285714285714	0.28571428571428603	true	64	10	21	20	41	Preserved
S22-linear-hsl	linear/hsl	4	0.28571428571428603	0.35714285714285698	true	8	7	15	14	29	Preserved
S22-linear-hsl	linear/hsl	5	0.35714285714285698	0.42857142857142899	true	2	1	3	2	5	Preserved
S22-linear-hsl	linear/hsl	6	0.42857142857142899	0.5	true	64	6	13	12	25	Preserved
S22-linear-hsl	linear/hsl	7	0.5	0.50000100000000003	true	32	23	47	46	93	Preserved
S22-linear-hsl	linear/hsl	8	0.50000100000000003	0.57142942857142898	true	1	0	1	0	1	Preserved
S22-linear-hsl	linear/hsl	9	0.57142942857142898	0.64285785714285693	true	16	15	31	30	61	Preserved
S22-linear-hsl	linear/hsl	10	0.64285785714285693	0.71428628571428598	true	64	17	35	34	69	Preserved
S22-linear-hsl	linear/hsl	11	0.71428628571428598	0.78571471428571404	true	64	10	21	20	41	Preserved
S22-linear-hsl	linear/hsl	12	0.78571471428571404	0.85714314285714299	true	8	7	15	14	29	Preserved
S22-linear-hsl	linear/hsl	13	0.85714314285714299	0.92857157142857105	true	2	1	3	2	5	Preserved
S22-linear-hsl	linear/hsl	14	0.92857157142857105	1	true	64	6	13	12	25	Preserved
S22-radial-hsl	radial/hsl	0	0	0.071428571428571397	true	1	0	1	0	1	Preserved
S22-radial-hsl	radial/hsl	1	0.071428571428571397	0.14285714285714302	true	16	15	31	30	61	Preserved
S22-radial-hsl	radial/hsl	2	0.14285714285714302	0.214285714285714	true	64	17	35	34	69	Preserved
S22-radial-hsl	radial/hsl	3	0.214285714285714	0.28571428571428603	true	64	10	21	20	41	Preserved
S22-radial-hsl	radial/hsl	4	0.28571428571428603	0.35714285714285698	true	8	7	15	14	29	Preserved
S22-radial-hsl	radial/hsl	5	0.35714285714285698	0.42857142857142899	true	2	1	3	2	5	Preserved
S22-radial-hsl	radial/hsl	6	0.42857142857142899	0.5	true	64	6	13	12	25	Preserved
S22-radial-hsl	radial/hsl	7	0.5	0.50000100000000003	true	32	23	47	46	93	Preserved
S22-radial-hsl	radial/hsl	8	0.50000100000000003	0.57142942857142898	true	1	0	1	0	1	Preserved
S22-radial-hsl	radial/hsl	9	0.57142942857142898	0.64285785714285693	true	16	15	31	30	61	Preserved
S22-radial-hsl	radial/hsl	10	0.64285785714285693	0.71428628571428598	true	64	17	35	34	69	Preserved
S22-radial-hsl	radial/hsl	11	0.71428628571428598	0.78571471428571404	true	64	10	21	20	41	Preserved
S22-radial-hsl	radial/hsl	12	0.78571471428571404	0.85714314285714299	true	8	7	15	14	29	Preserved
S22-radial-hsl	radial/hsl	13	0.85714314285714299	0.92857157142857105	true	2	1	3	2	5	Preserved
S22-radial-hsl	radial/hsl	14	0.92857157142857105	1	true	64	6	13	12	25	Preserved
S22-linear-hsv	linear/hsv	0	0	0.071428571428571397	true	1	0	1	0	1	Preserved
S22-linear-hsv	linear/hsv	1	0.071428571428571397	0.14285714285714302	true	4	3	7	6	13	Preserved
S22-linear-hsv	linear/hsv	2	0.14285714285714302	0.214285714285714	true	64	17	35	34	69	Preserved
S22-linear-hsv	linear/hsv	3	0.214285714285714	0.28571428571428603	true	64	10	21	20	41	Preserved
S22-linear-hsv	linear/hsv	4	0.28571428571428603	0.35714285714285698	true	8	7	15	14	29	Preserved
S22-linear-hsv	linear/hsv	5	0.35714285714285698	0.42857142857142899	true	2	1	3	2	5	Preserved
S22-linear-hsv	linear/hsv	6	0.42857142857142899	0.5	true	64	6	13	12	25	Preserved
S22-linear-hsv	linear/hsv	7	0.5	0.50000100000000003	true	32	28	57	56	113	Preserved
S22-linear-hsv	linear/hsv	8	0.50000100000000003	0.57142942857142898	true	1	0	1	0	1	Preserved
S22-linear-hsv	linear/hsv	9	0.57142942857142898	0.64285785714285693	true	4	3	7	6	13	Preserved
S22-linear-hsv	linear/hsv	10	0.64285785714285693	0.71428628571428598	true	64	17	35	34	69	Preserved
S22-linear-hsv	linear/hsv	11	0.71428628571428598	0.78571471428571404	true	64	10	21	20	41	Preserved
S22-linear-hsv	linear/hsv	12	0.78571471428571404	0.85714314285714299	true	8	7	15	14	29	Preserved
S22-linear-hsv	linear/hsv	13	0.85714314285714299	0.92857157142857105	true	2	1	3	2	5	Preserved
S22-linear-hsv	linear/hsv	14	0.92857157142857105	1	true	64	6	13	12	25	Preserved
S22-radial-hsv	radial/hsv	0	0	0.071428571428571397	true	1	0	1	0	1	Preserved
S22-radial-hsv	radial/hsv	1	0.071428571428571397	0.14285714285714302	true	4	3	7	6	13	Preserved
S22-radial-hsv	radial/hsv	2	0.14285714285714302	0.214285714285714	true	64	17	35	34	69	Preserved
S22-radial-hsv	radial/hsv	3	0.214285714285714	0.28571428571428603	true	64	10	21	20	41	Preserved
S22-radial-hsv	radial/hsv	4	0.28571428571428603	0.35714285714285698	true	8	7	15	14	29	Preserved
S22-radial-hsv	radial/hsv	5	0.35714285714285698	0.42857142857142899	true	2	1	3	2	5	Preserved
S22-radial-hsv	radial/hsv	6	0.42857142857142899	0.5	true	64	6	13	12	25	Preserved
S22-radial-hsv	radial/hsv	7	0.5	0.50000100000000003	true	32	28	57	56	113	Preserved
S22-radial-hsv	radial/hsv	8	0.50000100000000003	0.57142942857142898	true	1	0	1	0	1	Preserved
S22-radial-hsv	radial/hsv	9	0.57142942857142898	0.64285785714285693	true	4	3	7	6	13	Preserved
S22-radial-hsv	radial/hsv	10	0.64285785714285693	0.71428628571428598	true	64	17	35	34	69	Preserved
S22-radial-hsv	radial/hsv	11	0.71428628571428598	0.78571471428571404	true	64	10	21	20	41	Preserved
S22-radial-hsv	radial/hsv	12	0.78571471428571404	0.85714314285714299	true	8	7	15	14	29	Preserved
S22-radial-hsv	radial/hsv	13	0.85714314285714299	0.92857157142857105	true	2	1	3	2	5	Preserved
S22-radial-hsv	radial/hsv	14	0.92857157142857105	1	true	64	6	13	12	25	Preserved
S22-linear-luma	linear/luma	0	0	0.071428571428571397	true	1	0	1	0	1	Preserved
S22-linear-luma	linear/luma	1	0.071428571428571397	0.14285714285714302	true	1	0	1	0	1	Preserved
S22-linear-luma	linear/luma	2	0.14285714285714302	0.214285714285714	true	1	0	1	0	1	Preserved
S22-linear-luma	linear/luma	3	0.214285714285714	0.28571428571428603	true	1	0	1	0	1	Preserved
S22-linear-luma	linear/luma	4	0.28571428571428603	0.35714285714285698	true	1	0	1	0	1	Preserved
S22-linear-luma	linear/luma	5	0.35714285714285698	0.42857142857142899	true	1	0	1	0	1	Preserved
S22-linear-luma	linear/luma	6	0.42857142857142899	0.5	true	1	0	1	0	1	Preserved
S22-linear-luma	linear/luma	7	0.5	0.50000100000000003	true	64	6	13	12	25	Preserved
S22-linear-luma	linear/luma	8	0.50000100000000003	0.57142942857142898	true	1	0	1	0	1	Preserved
S22-linear-luma	linear/luma	9	0.57142942857142898	0.64285785714285693	true	1	0	1	0	1	Preserved
S22-linear-luma	linear/luma	10	0.64285785714285693	0.71428628571428598	true	1	0	1	0	1	Preserved
S22-linear-luma	linear/luma	11	0.71428628571428598	0.78571471428571404	true	1	0	1	0	1	Preserved
S22-linear-luma	linear/luma	12	0.78571471428571404	0.85714314285714299	true	1	0	1	0	1	Preserved
S22-linear-luma	linear/luma	13	0.85714314285714299	0.92857157142857105	true	1	0	1	0	1	Preserved
S22-linear-luma	linear/luma	14	0.92857157142857105	1	true	1	0	1	0	1	Preserved
S22-radial-luma	radial/luma	0	0	0.071428571428571397	true	1	0	1	0	1	Preserved
S22-radial-luma	radial/luma	1	0.071428571428571397	0.14285714285714302	true	1	0	1	0	1	Preserved
S22-radial-luma	radial/luma	2	0.14285714285714302	0.214285714285714	true	1	0	1	0	1	Preserved
S22-radial-luma	radial/luma	3	0.214285714285714	0.28571428571428603	true	1	0	1	0	1	Preserved
S22-radial-luma	radial/luma	4	0.28571428571428603	0.35714285714285698	true	1	0	1	0	1	Preserved
S22-radial-luma	radial/luma	5	0.35714285714285698	0.42857142857142899	true	1	0	1	0	1	Preserved
S22-radial-luma	radial/luma	6	0.42857142857142899	0.5	true	1	0	1	0	1	Preserved
S22-radial-luma	radial/luma	7	0.5	0.50000100000000003	true	64	6	13	12	25	Preserved
S22-radial-luma	radial/luma	8	0.50000100000000003	0.57142942857142898	true	1	0	1	0	1	Preserved
S22-radial-luma	radial/luma	9	0.57142942857142898	0.64285785714285693	true	1	0	1	0	1	Preserved
S22-radial-luma	radial/luma	10	0.64285785714285693	0.71428628571428598	true	1	0	1	0	1	Preserved
S22-radial-luma	radial/luma	11	0.71428628571428598	0.78571471428571404	true	1	0	1	0	1	Preserved
S22-radial-luma	radial/luma	12	0.78571471428571404	0.85714314285714299	true	1	0	1	0	1	Preserved
S22-radial-luma	radial/luma	13	0.85714314285714299	0.92857157142857105	true	1	0	1	0	1	Preserved
S22-radial-luma	radial/luma	14	0.92857157142857105	1	true	1	0	1	0	1	Preserved
S23-linear-oklch	linear/oklch	0	0	1.678359236010875e-05	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	1	1.678359236010875e-05	0.00013426873888087	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	2	0.00013426873888087	0.00045315699372293648	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	3	0.00045315699372293648	0.00107414991104696	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	4	0.00107414991104696	0.0020979490450135953	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	5	0.0020979490450135953	0.0036252559497834901	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	6	0.0036252559497834901	0.0057567721795172997	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	7	0.0057567721795172997	0.0085931992883757011	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	8	0.0085931992883757011	0.0122352388305193	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	9	0.0122352388305193	0.016783592360108748	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	10	0.016783592360108748	0.02233896143130475	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	11	0.02233896143130475	0.029002047598267949	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	12	0.029002047598267949	0.036873552415158953	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	13	0.036873552415158953	0.046054177436138453	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	14	0.046054177436138453	0.056644624215367	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	15	0.056644624215367	0.068745594307005498	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	16	0.068745594307005498	0.082457789265214493	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	17	0.082457789265214493	0.097881910644154496	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	18	0.097881910644154496	0.115118659997986	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	19	0.115118659997986	0.13426873888086999	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	20	0.13426873888086999	0.15543284884696701	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	21	0.15543284884696701	0.178711691450438	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	22	0.178711691450438	0.20420596824544351	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	23	0.20420596824544351	0.23201638078614351	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	24	0.23201638078614351	0.26224363062669953	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	25	0.26224363062669953	0.29498841932127151	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	26	0.29498841932127151	0.33035144842402048	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	27	0.33035144842402048	0.36843341948910746	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	28	0.36843341948910746	0.40933503407069255	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	29	0.40933503407069255	0.4531569937229365	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	30	0.4531569937229365	0.5	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	31	0.5	0.5468430062770635	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	32	0.5468430062770635	0.59066496592930751	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	33	0.59066496592930751	0.63156658051089254	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	34	0.63156658051089254	0.66964855157597958	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	35	0.66964855157597958	0.70501158067872849	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	36	0.70501158067872849	0.73775636937330047	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	37	0.73775636937330047	0.76798361921385649	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	38	0.76798361921385649	0.79579403175455643	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	39	0.79579403175455643	0.82128830854956203	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	40	0.82128830854956203	0.84456715115303305	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	41	0.84456715115303305	0.86573126111913001	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	42	0.86573126111913001	0.88488134000201402	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	43	0.88488134000201402	0.90211808935584548	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	44	0.90211808935584548	0.91754221073478548	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	45	0.91754221073478548	0.93125440569299456	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	46	0.93125440569299456	0.94335537578463302	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	47	0.94335537578463302	0.95394582256386151	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	48	0.95394582256386151	0.96312644758484101	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	49	0.96312644758484101	0.97099795240173203	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	50	0.97099795240173203	0.97766103856869524	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	51	0.97766103856869524	0.98321640763989127	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	52	0.98321640763989127	0.98776476116948075	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	53	0.98776476116948075	0.99140680071162435	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	54	0.99140680071162435	0.99424322782048269	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	55	0.99424322782048269	0.99637474405021653	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	56	0.99637474405021653	0.99790205095498641	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	57	0.99790205095498641	0.99892585008895307	true	8	5	11	10	21	Preserved
S23-linear-oklch	linear/oklch	58	0.99892585008895307	0.99954684300627705	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	59	0.99954684300627705	0.99986573126111911	true	2	1	3	2	5	Preserved
S23-linear-oklch	linear/oklch	60	0.99986573126111911	0.99998321640763987	true	4	2	5	4	9	Preserved
S23-linear-oklch	linear/oklch	61	0.99998321640763987	1	true	8	5	11	10	21	Preserved
S23-radial-oklch	radial/oklch	0	0	1.678359236010875e-05	true	8	5	11	10	21	Preserved
S23-radial-oklch	radial/oklch	1	1.678359236010875e-05	0.00013426873888087	true	4	2	5	4	9	Preserved
S23-radial-oklch	radial/oklch	2	0.00013426873888087	0.00045315699372293648	true	2	1	3	2	5	Preserved
