path	probe_id	profiles	runtime_class_by_profile	previous_class	transition	current_language_class	crystalline_owner_file_line	vanilla_source_file_line	owner_prompt	owner_prompt_sha256	consumer_unique	consumer_prompt_hash	language_observable	normative_intent	normative_evidence	causal_hypothesis	refutation	gate_class	universe	canonical_route	cohort_id	historical_cohort_only	measurement_ref	extension_evidence_ref	parity_credit	three_orders_stable
emoji.pumpkin.lantern	p1322-path-emoji.pumpkin.lantern	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.pumpkin.lantern), repr(emoji.pumpkin.lantern)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.pumpkin.lantern		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.pumpkin.lantern			true
emoji.quest.white	p1322-path-emoji.quest.white	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.quest.white), repr(emoji.quest.white)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.quest.white		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.quest.white			true
emoji.rabbit.face	p1322-path-emoji.rabbit.face	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.rabbit.face), repr(emoji.rabbit.face)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.rabbit.face		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.rabbit.face			true
emoji.ribbon.remind	p1322-path-emoji.ribbon.remind	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.ribbon.remind), repr(emoji.ribbon.remind)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.ribbon.remind		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.ribbon.remind			true
emoji.rice.cracker	p1322-path-emoji.rice.cracker	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.rice.cracker), repr(emoji.rice.cracker)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.rice.cracker		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.rice.cracker			true
emoji.rice.ear	p1322-path-emoji.rice.ear	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.rice.ear), repr(emoji.rice.ear)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.rice.ear		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.rice.ear			true
emoji.rice.onigiri	p1322-path-emoji.rice.onigiri	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.rice.onigiri), repr(emoji.rice.onigiri)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.rice.onigiri		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.rice.onigiri			true
emoji.ruler.triangle	p1322-path-emoji.ruler.triangle	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.ruler.triangle), repr(emoji.ruler.triangle)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.ruler.triangle		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.ruler.triangle			true
emoji.santa.man	p1322-path-emoji.santa.man	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.santa.man), repr(emoji.santa.man)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.santa.man		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.santa.man			true
emoji.santa.woman	p1322-path-emoji.santa.woman	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.santa.woman), repr(emoji.santa.woman)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.santa.woman		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.santa.woman			true
emoji.scooter.motor	p1322-path-emoji.scooter.motor	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.scooter.motor), repr(emoji.scooter.motor)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.scooter.motor		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.scooter.motor			true
emoji.shell.spiral	p1322-path-emoji.shell.spiral	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.shell.spiral), repr(emoji.shell.spiral)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.shell.spiral		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.shell.spiral			true
emoji.ship.cruise	p1322-path-emoji.ship.cruise	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.ship.cruise), repr(emoji.ship.cruise)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.ship.cruise		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.ship.cruise			true
emoji.ship.ferry	p1322-path-emoji.ship.ferry	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.ship.ferry), repr(emoji.ship.ferry)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.ship.ferry		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.ship.ferry			true
emoji.shirt.sports	p1322-path-emoji.shirt.sports	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.shirt.sports), repr(emoji.shirt.sports)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.shirt.sports		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.shirt.sports			true
emoji.shirt.t	p1322-path-emoji.shirt.t	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.shirt.t), repr(emoji.shirt.t)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.shirt.t		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.shirt.t			true
emoji.shoe.ballet	p1322-path-emoji.shoe.ballet	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.shoe.ballet), repr(emoji.shoe.ballet)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.shoe.ballet		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.shoe.ballet			true
emoji.shoe.flat	p1322-path-emoji.shoe.flat	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.shoe.flat), repr(emoji.shoe.flat)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	emoji.shoe.flat		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-emoji.shoe.flat			true
