id	universe	path_or_case	classification	owner_candidate	status	evidence	note
surface:math.mapsto	surface-wide-provisional	math.mapsto	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.mars	surface-wide-provisional	math.mars	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.mat	surface-wide-provisional	math.mat	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.mercury	surface-wide-provisional	math.mercury	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.mid	surface-wide-provisional	math.mid	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.miny	surface-wide-provisional	math.miny	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.models	surface-wide-provisional	math.models	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.mono	surface-wide-provisional	math.mono	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.multimap	surface-wide-provisional	math.multimap	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.mustache	surface-wide-provisional	math.mustache	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.nabla	surface-wide-provisional	math.nabla	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.naira	surface-wide-provisional	math.naira	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.natural	surface-wide-provisional	math.natural	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.neptune	surface-wide-provisional	math.neptune	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.norm	surface-wide-provisional	math.norm	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.note	surface-wide-provisional	math.note	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.nothing	surface-wide-provisional	math.nothing	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.numero	surface-wide-provisional	math.numero	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.omicron	surface-wide-provisional	math.omicron	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.op	surface-wide-provisional	math.op	UNVERIFIED_METADATA	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.original	surface-wide-provisional	math.original	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.overbrace	surface-wide-provisional	math.overbrace	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.overbracket	surface-wide-provisional	math.overbracket	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.overline	surface-wide-provisional	math.overline	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.overparen	surface-wide-provisional	math.overparen	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.overshell	surface-wide-provisional	math.overshell	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.parallel	surface-wide-provisional	math.parallel	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.parallelogram	surface-wide-provisional	math.parallelogram	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.paren	surface-wide-provisional	math.paren	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.partial	surface-wide-provisional	math.partial	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.pataca	surface-wide-provisional	math.pataca	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.pee	surface-wide-provisional	math.pee	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.penta	surface-wide-provisional	math.penta	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.percent	surface-wide-provisional	math.percent	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.permille	surface-wide-provisional	math.permille	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.permyriad	surface-wide-provisional	math.permyriad	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.perp	surface-wide-provisional	math.perp	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.peso	surface-wide-provisional	math.peso	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.pilcrow	surface-wide-provisional	math.pilcrow	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.pound	surface-wide-provisional	math.pound	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.power	surface-wide-provisional	math.power	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.prec	surface-wide-provisional	math.prec	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.prime	surface-wide-provisional	math.prime	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.primes	surface-wide-provisional	math.primes	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.qed	surface-wide-provisional	math.qed	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.quest	surface-wide-provisional	math.quest	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.quote	surface-wide-provisional	math.quote	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.ratio	surface-wide-provisional	math.ratio	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.rect	surface-wide-provisional	math.rect	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.refmark	surface-wide-provisional	math.refmark	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.registered	surface-wide-provisional	math.registered	EXTRA_BINDING	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.rest	surface-wide-provisional	math.rest	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.riel	surface-wide-provisional	math.riel	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.riyal	surface-wide-provisional	math.riyal	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.rlm	surface-wide-provisional	math.rlm	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.root	surface-wide-provisional	math.root	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.round	surface-wide-provisional	math.round	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.ruble	surface-wide-provisional	math.ruble	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.rupee	surface-wide-provisional	math.rupee	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.sans	surface-wide-provisional	math.sans	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.saturn	surface-wide-provisional	math.saturn	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.scr	surface-wide-provisional	math.scr	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.script	surface-wide-provisional	math.script	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.scripts	surface-wide-provisional	math.scripts	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.section	surface-wide-provisional	math.section	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.semi	surface-wide-provisional	math.semi	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.serif	surface-wide-provisional	math.serif	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.sha	surface-wide-provisional	math.sha	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.sharp	surface-wide-provisional	math.sharp	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:math.shekel	surface-wide-provisional	math.shekel	MISSING_MEMBER	owner for stdlib `math`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
