path	probe_id	profiles	runtime_class_by_profile	previous_class	transition	current_language_class	crystalline_owner_file_line	vanilla_source_file_line	owner_prompt	owner_prompt_sha256	owner_prompt_hash_declared	consumer_unique	consumer_prompt_hash	language_observable	normative_intent	normative_evidence	causal_hypothesis	refutation	gate_class	recommended_action	universe	canonical_route	cohort_id	measurement_ref
emoji.deer	p1309-path-emoji.deer	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.deer), repr(emoji.deer)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.deer]
emoji.desert	p1309-path-emoji.desert	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.desert), repr(emoji.desert)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.desert]
emoji.detective	p1309-path-emoji.detective	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.detective), repr(emoji.detective)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.detective]
emoji.diamond	p1309-path-emoji.diamond	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.diamond), repr(emoji.diamond)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.diamond]
emoji.die	p1309-path-emoji.die	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.die), repr(emoji.die)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.die]
emoji.dino	p1309-path-emoji.dino	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.dino), repr(emoji.dino)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.dino]
emoji.disc	p1309-path-emoji.disc	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.disc), repr(emoji.disc)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.disc]
emoji.discoball	p1309-path-emoji.discoball	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.discoball), repr(emoji.discoball)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.discoball]
emoji.diving	p1309-path-emoji.diving	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.diving), repr(emoji.diving)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.diving]
emoji.dodo	p1309-path-emoji.dodo	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.dodo), repr(emoji.dodo)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.dodo]
emoji.dog	p1309-path-emoji.dog	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.dog), repr(emoji.dog)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.dog]
emoji.dollar	p1309-path-emoji.dollar	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.dollar), repr(emoji.dollar)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.dollar]
emoji.dolphin	p1309-path-emoji.dolphin	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.dolphin), repr(emoji.dolphin)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.dolphin]
emoji.donkey	p1309-path-emoji.donkey	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.donkey), repr(emoji.donkey)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.donkey]
emoji.donut	p1309-path-emoji.donut	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.donut), repr(emoji.donut)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.donut]
emoji.door	p1309-path-emoji.door	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.door), repr(emoji.door)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.door]
emoji.dove	p1309-path-emoji.dove	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.dove), repr(emoji.dove)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.dove]
emoji.dragon	p1309-path-emoji.dragon	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/emoji.rs:47	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/emoji.md	d5fda4cff41bab53b5e877061a63aeb1fda57896d328552a637e6e9cc8e3291f	c4ecf7d3	01_core/src/compiler/stdlib/emoji.rs	bc70df49	repr((type(emoji.dragon), repr(emoji.dragon)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/emoji.md:1	Unicode catalog binding; full variants are measured by repr, not all behavior.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-emoji.dragon]
